x,y
226,202
209,252
95,104
150,109
81,263
84,265
46,112
102,125
99,201
70,151
184,203
249,199
243,145
66,257
201,288
74,262
263,192
158,198
145,72
193,111
122,147
93,148
184,175
111,40
69,197
121,174
190,163
130,75
274,121
128,89
88,63
113,158
52,77
111,157
300,154
125,87
135,93
206,272
64,204
247,149
0,45
99,31
198,266
225,196
206,271
204,104
73,258
94,85
86,271
230,197
187,156
147,299
221,138
177,170
212,259
161,117
74,270
85,269
189,104
80,211
114,257
55,126
134,120
169,150
205,254
66,223
63,213
262,193
48,113
267,209
219,197
223,241
115,150
103,127
250,214
166,153
79,110
87,136
122,158
199,180
205,106
249,149
214,218
174,196
130,119
105,43
92,144
170,110
81,278
74,260
251,199
145,152
166,196
206,251
156,135
234,152
93,168
259,179
100,293
110,244
243,213
77,191
261,167
113,32
73,263
204,283
256,193
188,161
265,186
43,70
92,148
186,172
123,174
188,164
204,284
180,106
263,180
118,201
215,254
251,174
118,36
2,45
58,99
109,30
62,227
160,168
141,77
81,135
267,207
78,266
207,109
219,242
0,46
229,205
44,99
154,301
43,69
220,230
109,147
61,250
68,216
95,194
100,132
178,139
182,148
239,144
180,295
107,107
83,92
78,134
72,267
92,139
110,188
77,83
113,19
178,148
68,214
214,256
224,238
215,255
217,251
145,162
167,172
86,143
199,197
89,92
141,104
93,162
98,40
181,173
138,108
85,264
112,179
190,132
56,70
190,127
227,188
300,151
206,278
143,97
185,137
188,134
265,203
85,187
60,211
162,159
151,106
188,148
106,181
114,108
136,90
81,274
87,143
81,92
18,245
202,258
185,145
124,134
216,244
87,131
191,99
200,199
191,149
208,248
85,273
63,90
194,180
90,66
209,266
90,65
109,171
64,250
81,130
70,249
174,133
193,286
104,294
191,172
92,62
196,271
194,109
234,207
84,270
169,146
224,234
101,129
212,240
191,168
76,274
118,20
261,153
203,98
190,167
126,143
110,46
251,213
3,62
213,211
182,199
151,140
73,200
124,136
85,197
92,90
251,172
216,252
236,212
117,28
265,206
191,170
179,195
212,260
44,89
113,98
175,172
267,211
94,138
227,201
53,223
138,89
268,200
92,153
151,98
83,82
110,174
80,123
84,126
172,172
94,88
144,97
81,169
262,207
76,153
209,265
188,157
220,249
144,98
86,69
113,204
214,220
127,154
208,269
64,211
63,253
195,272
188,125
206,246
261,197
213,213
51,104
95,83
269,199
259,166
113,162
198,114
170,144
213,214
138,85
167,155
223,233
185,204
166,171
72,190
198,107
236,198
93,140
93,142
191,162
124,170
265,184
216,223
98,33
126,197
71,267
89,153
197,283
87,74
118,27
215,223
194,286
97,139
116,158
67,221
49,75
268,190
105,119
139,172
246,166
214,216
193,178
109,189
137,67
66,212
129,155
71,208
99,165
75,144
66,175
204,277
54,222
188,146
79,212
181,171
269,208
200,221
190,129
111,176
113,196
215,257
266,190
95,51
226,144
305,130
187,104
81,260
110,294
148,85
94,165
123,296
101,173
187,155
188,156
249,211
190,180
79,137
90,186
85,274
193,284
138,119
201,263
58,228
53,131
96,205
188,92
249,196
59,216
246,196
191,181
210,264
52,131
72,217
235,161
128,98
74,204
135,98
0,47
112,106
260,194
201,277
96,134
108,120
224,237
104,178
194,181
219,134
188,166
169,145
233,173
145,178
86,68
157,125
162,197
83,130
93,294
264,210
202,261
174,131
254,213
229,181
69,248
101,37
82,75
101,52
249,214
225,189
93,128
188,158
149,82
111,151
267,189
110,87
69,63
113,175
89,66
207,166
225,202
108,172
250,148
46,124
265,199
241,179
79,140
217,249
44,95
84,277
53,77
104,65
62,207
197,270
46,90
189,137
207,269
85,271
224,235
110,153
102,31
174,171
190,134
72,254
217,128
64,256
90,131
100,124
274,204
76,215
190,118
187,154
86,270
190,130
194,221
272,207
107,115
65,73
120,297
104,63
87,114
223,209
155,177
192,282
143,111
129,143
139,80
174,129
83,198
128,86
205,111
243,197
258,194
258,195
115,296
185,164
222,154
189,157
265,195
209,248
233,198
125,201
102,50
141,112
241,198
235,153
215,202
98,193
107,153
254,195
192,284
74,271
63,224
242,212
225,236
151,131
98,134
307,135
122,167
241,175
122,146
201,107
63,217
109,14
183,202
180,196
216,224
257,187
207,117
94,150
83,89
107,117
177,130
207,247
101,171
168,153
202,260
265,211
88,69
94,146
192,287
64,214
96,204
205,239
81,193
267,206
169,156
201,93
247,215
180,173
223,193
264,190
159,138
117,167
71,218
197,268
88,93
83,76
147,157
142,90
76,275
116,109
213,259
85,268
158,165
168,196
0,45
191,278
108,114
218,228
213,125
54,228
191,180
240,215
91,162
192,277
206,241
69,261
58,217
203,103
86,268
159,150
205,238
259,181
87,188
274,164
111,170
78,259
101,155
86,171
127,87
47,118
302,123
103,102
65,218
232,213
77,277
84,274
191,104
92,169
221,232
216,222
192,167
72,218
77,186
231,178
150,152
191,123
191,161
225,197
74,137
165,153
47,86
145,102
91,144
101,101
81,210
110,30
89,68
196,283
65,247
190,197
75,259
181,148
92,156
79,108
58,222
72,259
93,178
79,213
191,109
83,133
230,207
194,275
106,102
116,15
220,244
187,158
225,190
78,125
133,92
64,255
100,26
100,19
108,171
73,257
85,137
75,261
131,144
129,125
207,246
163,172
116,148
119,107
137,62
44,117
218,250
194,288
226,188
67,220
197,225
153,153
52,110
127,148
89,185
189,174
248,160
264,181
179,118
57,217
247,214
100,123
210,263
138,79
77,214
225,194
265,176
80,192
74,222
164,156
84,74
235,150
196,270
250,199
98,138
61,214
220,228
97,164
203,283
188,149
255,149
72,264
175,153
176,172
112,297
205,252
79,163
48,67
219,196
199,264
84,129
189,151
188,178
192,276
90,73
182,165
104,98
69,149
199,265
108,28
154,134
191,121
106,49
92,134
157,113
174,126
192,182
73,255
182,174
170,158
115,164
194,274
81,76
64,245
204,278
192,181
99,97
183,149
47,77
159,148
261,210
85,206
73,265
268,188
214,219
240,198
217,127
111,165
78,148
90,150
187,177
189,171
191,125
93,165
226,196
73,202
75,195
118,26
100,90
193,116
85,199
170,156
222,194
72,255
187,153
305,159
75,159
219,198
230,210
223,196
194,89
145,71
66,221
191,127
301,123
300,135
73,198
192,278
66,217
94,292
96,207
202,284
51,113
156,119
189,167
191,120
137,66
165,152
109,293
189,121
17,244
132,96
189,125
188,141
178,126
252,212
16,84
263,209
119,40
99,292
139,72
189,149
107,296
104,205
85,178
190,138
66,205
127,143
85,135
205,274
216,160
190,125
191,128
94,145
64,223
123,297
79,109
139,97
110,27
142,86
150,116
77,261
153,114
256,151
234,153
171,146
270,187
222,230
229,203
188,138
204,255
149,198
125,167
193,179
77,262
77,276
188,176
208,259
133,88
144,102
247,197
133,46
218,229
151,199
205,150
165,136
72,256
64,216
250,213
124,147
155,136
86,267
170,155
220,131
204,262
108,115
218,247
66,155
186,208
64,224
186,159
44,69
189,134
231,179
110,38
72,258
159,173
89,133
254,171
79,106
98,41
81,277
68,98
186,206
81,83
67,174
130,44
207,239
76,271
99,197
135,132
269,188
102,55
108,59
197,269
132,47
103,125
63,257
204,282
184,159
80,132
189,154
75,202
185,175
212,209
206,243
187,209
138,112
96,127
91,196
108,293
267,197
213,218
57,216
148,78
204,258
115,172
88,110
190,133
191,171
85,208
198,119
57,70
208,250
125,173
223,234
267,191
184,86
177,171
98,30
80,135
96,32
112,21
94,293
299,139
208,267
69,148
204,99
224,239
77,132
189,152
208,253
170,167
213,257
196,281
82,147
139,70
206,249
126,124
86,197
213,244
260,210
189,166
93,154
58,101
258,179
112,114
192,280
82,130
262,170
62,250
265,193
189,153
72,142
76,71
73,77
236,162
182,163
44,98
151,143
191,290
271,206
231,198
91,169
192,281
70,219
187,207
74,264
207,271
97,135
202,148
70,265
70,264
73,254
138,163
78,151
135,52
62,221
64,74
75,272
85,272
177,194
104,27
192,178
77,267
253,175
294,148
189,169
195,105
155,135
267,187
93,141
102,125
268,191
91,145
64,219
146,117
47,110
147,140
63,255
165,149
80,117
224,191
143,161
69,66
139,152
133,130
176,163
84,276
266,187
249,201
81,89
64,209
119,132
189,172
126,164
263,211
99,19
224,23
77,190
46,97
192,112
111,101
84,275
311,124
216,251
229,201
129,299
124,166
107,98
113,159
99,178
90,148
259,203
267,190
66,198
133,150
200,287
235,207
190,156
272,206
153,133
66,209
274,168
167,150
268,201
83,84
74,258
190,176
93,139
128,97
98,203
118,75
74,261
80,115
101,167
76,262
80,120
99,38
200,262
109,296
73,256
150,156
249,193
250,212
272,205
221,231
87,108
57,225
273,204
163,149
132,199
225,200
228,185
188,175
70,146
267,185
168,162
107,15
88,62
69,150
244,197
226,197
113,106
111,112
124,140
193,276
266,193
154,138
86,272
229,183
223,231
64,249
227,184
181,197
217,226
86,269
193,110
69,219
125,157
149,151
96,100
96,31
191,174
92,63
139,94
46,91
113,59
70,147
108,169
179,171
155,131
60,245
71,265
202,114
257,152
76,136
133,48
136,91
65,209
60,214
215,299
82,207
301,158
92,94
100,114
92,131
139,54
206,247
63,219
62,253
112,76
76,137
88,72
118,95
102,192
190,143
215,221
218,226
217,292
73,268
100,18
146,92
185,138
263,176
121,171
148,172
134,93
199,263
190,128
54,219
132,106
131,77
66,196
205,275
186,204
219,229
82,210
241,214
89,67
191,118
75,216
234,149
72,268
181,174
166,168
245,214
175,150
79,107
189,150
99,133
194,283
242,213
59,215
273,205
202,285
54,232
86,177
48,87
192,114
264,188
145,94
111,113
110,12
112,105
61,221
144,128
65,204
73,264
227,143
178,170
268,189
197,267
223,199
75,263
93,155
212,234
141,69
120,172
105,61
190,166
262,208
74,273
217,225
188,163
218,248
247,195
111,166
185,176
186,177
245,215
110,117
53,221
62,220
206,248
74,216
194,282
133,118
49,84
263,193
178,169
179,172
73,252
92,159
204,277
266,186
63,214
212,259
187,149
106,38
139,83
137,102
266,199
253,192
195,273
98,127
74,73
84,265
213,195
204,254
97,199
121,298
105,35
60,142
245,173
185,148
116,161
62,94
189,177
119,35
130,95
270,157
208,120
107,293
49,72
270,184
98,111
128,299
191,182
235,214
172,164
112,47
184,202
128,153
84,208
69,71
109,41
186,207
78,185
78,265
304,127
147,97
99,89
69,62
187,144
190,158
74,201
95,97
97,131
85,273
77,192
189,139
141,163
78,268
117,42
193,281
193,277
254,212
139,98
198,293
79,267
190,126
190,165
204,280
123,164
166,158
89,160
192,116
200,288
164,192
118,116
90,149
55,222
209,242
187,152
125,61
212,212
270,208
190,139
61,217
82,131
205,241
133,124
224,134
150,90
77,275
226,206
100,72
203,280
90,91
266,178
93,89
223,229
103,41
51,81
201,261
213,258
140,109
58,69
73,199
80,205
73,259
193,115
183,175
85,270
188,165
196,104
195,276
235,167
190,162
72,205
192,97
155,133
141,119
130,300
102,296
151,174
118,154
117,111
218,227
67,245
263,175
215,220
232,176
68,77
201,285
203,100
206,115
131,181
203,260
268,186
105,13
68,210
157,173
113,256
269,194
189,148
204,276
190,180
268,179
78,271
271,207
188,167
110,116
258,196
72,192
174,149
248,214
58,221
150,140
131,157
97,138
126,163
95,121
189,143
268,204
256,177
242,214
258,208
188,169
145,88
214,227
203,284
198,269
267,181
190,122
144,68
190,115
148,126
199,267
186,132
74,104
234,198
191,119
46,85
100,30
118,40
181,168
140,81
215,222
113,203
265,156
217,156
73,190
93,174
126,85
191,173
85,269
117,150
189,158
213,217
74,197
139,81
64,222
130,148
100,292
102,127
105,95
99,90
213,209
178,129
214,204
264,192
261,181
85,271
217,129
74,174
65,222
108,39
160,151
88,124
87,198
80,137
241,172
265,207
108,170
206,244
108,174
120,45
143,96
188,143
271,205
69,151
73,253
267,183
77,193
85,262
139,119
159,142
300,157
144,116
262,155
65,213
108,163
188,128
121,48
112,164
108,113
266,198
187,151
180,96
193,180
233,178
80,212
62,138
170,171
93,166
159,117
136,158
196,128
178,149
247,196
196,273
77,195
73,262
73,217
106,158
190,169
133,83
247,213
190,164
51,80
86,109
123,94
73,154
86,67
72,263
262,200
212,210
125,79
232,175
115,105
247,163
46,106
94,166
203,97
118,207
80,267
139,93
83,78
198,267
208,142
58,239
263,179
78,213
191,215
205,276
160,173
147,93
262,213
213,215
72,255
224,236
100,42
96,206
96,99
79,189
47,117
189,168
125,48
132,50
77,272
110,152
65,219
212,261
97,137
100,41
60,247
205,253
200,291
200,263
186,174
87,141
255,215
46,114
142,158
192,115
187,178
61,71
134,96
200,122
131,124
161,159
234,206
204,279
80,266
230,182
223,193
79,139
54,131
92,162
108,156
44,73
126,165
189,179
136,110
204,238
47,114
165,151
206,272
92,155
207,250
253,210
81,262
191,145
222,232
195,274
209,129
190,135
203,257
70,208
88,205
107,91
52,132
69,263
93,87
192,175
214,129
214,141
43,68
193,287
243,165
58,214
211,261
90,147
190,154
301,155
254,239
193,179
247,170
100,154
102,30
268,193
126,44
104,100
63,252
165,196
139,87
188,130
47,120
102,120
87,123
171,124
83,277
62,251
92,61
50,130
269,184
258,152
93,88
108,78
190,161
261,208
144,94
93,150
216,253
87,270
268,210
205,287
151,109
191,181
71,202
76,141
191,172
78,193
195,275
127,84
192,104
24,88
202,259
228,197
66,243
192,283
191,110
224,195
144,69
135,72
194,276
220,229
200,289
223,195
189,170
80,96
87,137
108,191
189,120
217,284
264,207
266,206
87,153
86,268
218,200
188,135
253,211
70,218
194,125
188,162
83,79
119,155
50,124
191,117
132,94
98,128
81,278
116,171
178,172
214,256
61,213
44,82
76,264
192,177
249,179
72,253
264,174
142,114
259,178
82,276
194,186
196,117
190,160
113,13
102,34
264,193
84,132
209,268
205,251
180,197
116,149
101,19
92,160
156,123
83,276
190,179
198,268
114,166
62,213
206,274
98,87
248,213
268,206
212,208
72,254
214,221
75,260
46,93
165,156
187,96
90,169
84,273
63,232
82,199
138,109
144,174
208,252
213,216
71,144
192,173
90,152
273,206
188,177
121,145
158,172
107,114
128,148
145,92
243,171
85,267
226,207
53,228
97,22
137,69
55,131
146,107
189,142
115,87
105,118
212,164
150,162
75,193
76,151
270,207
190,175
246,212
227,196
203,258
217,250
142,96
67,203
255,150
62,230
46,102
129,88
91,187
149,299
170,184
88,161
174,195
80,264
243,170
82,277
83,275
66,255
75,273
208,268
78,189
266,210
54,225
60,221
111,114
270,188
253,212
85,151
157,112
193,275
216,203
85,272
229,197
193,177
88,64
185,132
137,160
163,154
175,104
217,223
85,198
101,145
138,95
106,59
98,137
69,262
69,247
203,281
127,296
45,106
55,233
47,66
219,228
87,140
80,188
83,83
225,204
80,112
83,194
69,190
111,296
101,29
267,192
179,168
194,132
111,158
138,88
62,69
135,54
75,173
226,195
95,102
101,193
100,27
89,131
264,199
107,74
261,209
203,240
92,142
136,62
125,47
113,27
220,231
78,128
102,193
160,198
196,271
243,157
215,224
133,154
79,190
147,302
146,108
90,173
77,268
188,160
188,164
79,142
269,185
77,274
183,173
166,148
256,203
68,254
101,51
98,88
220,199
190,168
114,151
91,146
125,196
252,148
204,257
102,70
85,266
176,170
301,159
171,157
148,139
45,105
190,159
132,299
193,112
193,218
91,61
186,205
205,240
134,101
213,309
267,188
192,176
193,194
110,107
164,151
54,112
129,149
231,181
84,274
262,209
107,92
53,225
99,39
64,248
151,99
226,194
150,94
206,271
59,221
173,195
204,278
94,87
93,147
112,84
159,171
1,47
229,200
188,147
75,154
71,266
189,138
79,268
63,110
110,175
95,135
151,107
188,127
131,149
230,199
135,71
61,219
85,268
116,85
138,162
167,148
91,65
204,283
232,183
251,148
63,256
83,92
83,267
188,178
103,40
135,144
207,102
208,249
89,158
198,105
137,113
152,115
213,204
212,211
139,84
137,79
96,139
192,166
71,268
212,259
144,124
96,133
220,197
101,17
49,80
127,52
190,131
120,109
99,30
80,260
269,209
171,195
111,142
155,145
243,214
65,246
56,218
149,115
72,141
189,118
77,266
107,99
134,172
107,116
130,88
72,269
212,207
190,167
207,270
227,206
184,167
77,267
253,150
196,180
212,260
219,230
71,145
80,114
146,125
77,271
197,271
145,120
184,85
111,30
197,288
76,276
134,113
300,156
63,225
223,192
193,283
86,266
79,85
60,246
215,254
47,87
163,164
63,245
158,149
62,228
275,164
195,272
143,83
114,15
88,144
266,192
253,208
192,285
266,195
122,296
212,215
158,157
133,84
98,104
110,174
79,151
149,81
173,147
68,151
192,113
261,212
120,165
140,91
203,283
139,90
57,130
166,166
73,269
146,87
117,154
264,211
65,255
188,179
191,97
199,288
91,90
74,272
71,219
216,252
150,158
101,27
95,115
188,172
132,116
69,254
259,201
259,194
207,236
259,172
205,274
85,265
111,13
189,156
73,257
88,178
205,107
100,104
199,283
162,151
65,215
187,154
85,270
77,273
147,110
46,65
172,146
234,300
83,271
206,273
231,207
159,165
144,86
157,111
77,135
118,15
205,201
206,242
101,79
203,279
224,235
74,142
221,244
70,149
53,118
212,241
191,122
76,192
189,144
71,217
156,132
92,62
217,228
201,260
190,137
169,170
61,73
67,199
131,94
66,221
194,273
95,136
209,266
252,150
205,250
185,141
174,148
175,143
98,28
189,140
101,39
65,240
66,199
55,123
243,172
188,131
70,219
244,156
204,265
59,141
85,148
203,282
80,110
214,255
172,196
108,178
70,82
171,170
94,126
59,222
68,253
313,121
154,199
100,184
227,197
232,198
189,173
167,151
254,211
97,201
75,274
261,194
106,83
108,103
181,173
187,141
139,160
264,212
98,295
256,150
62,254
192,127
145,124
102,88
155,132
184,103
205,273
156,119
190,163
138,297
87,121
81,211
145,96
194,274
64,223
152,154
108,85
202,284
168,122
75,267
91,91
48,88
62,226
160,115
67,220
187,150
222,195
218,313
160,116
245,208
159,149
206,103
250,196
159,198
158,119
214,219
132,297
49,71
226,187
82,197
84,128
130,297
213,308
117,297
71,267
146,160
46,103
218,225
251,214
79,271
102,102
81,276
114,112
120,36
191,280
92,150
55,219
97,130
190,157
260,200
107,106
77,265
194,178
222,234
110,64
219,247
214,227
138,86
80,136
80,274
100,131
248,166
84,270
109,45
77,153
148,174
204,277
115,27
225,207
57,219
157,172
82,262
243,202
99,134
72,270
250,281
75,141
190,129
95,103
189,136
119,24
189,119
249,213
251,216
165,150
194,106
269,196
121,147
189,172
48,119
83,209
87,102
62,212
129,175
99,115
73,252
116,29
207,136
73,140
156,122
134,122
139,158
190,166
188,166
103,208
204,256
262,194
243,176
173,172
276,121
192,281
94,169
206,245
105,14
92,56
61,222
206,250
85,72
83,129
116,27
233,211
47,88
133,157
95,142
167,182
129,94
75,138
62,218
75,215
85,81
189,123
87,176
145,103
52,76
216,225
56,216
177,170
83,77
160,135
190,177
214,220
258,211
188,129
73,258
198,277
98,38
215,253
267,191
263,208
232,177
214,203
127,46
106,28
188,161
116,296
102,161
212,206
265,191
70,192
67,253
192,165
178,155
264,176
213,257
93,153
133,174
117,33
106,17
177,131
101,49
63,90
103,55
94,137
269,208
91,60
73,263
194,181
87,177
199,281
109,173
220,230
98,39
243,204
185,188
92,199
192,286
77,134
271,204
203,109
116,167
85,267
97,86
193,178
44,64
237,214
112,175
174,153
148,115
69,219
104,30
60,220
150,87
84,272
85,269
189,178
195,271
216,223
12,238
205,255
106,79
207,243
108,296
96,180
90,157
150,115
175,170
87,170
179,159
265,198
61,248
211,261
137,297
193,180
78,118
165,153
117,12
90,172
206,252
65,222
46,77
143,77
65,210
69,147
192,96
118,39
139,118
169,155
130,73
154,129
126,100
73,156
263,194
78,123
72,252
90,133
72,256
167,156
206,231
270,205
253,201
143,80
140,80
146,96
216,224
216,201
60,218
69,264
245,146
180,155
183,174
146,88
89,162
180,173
262,178
197,134
58,216
82,209
260,167
62,227
93,151
184,176
190,132
215,259
112,37
112,19
190,180
95,131
120,35
182,174
110,41
144,298
222,233
72,267
226,189
184,175
192,279
190,112
80,124
111,102
243,196
191,279
105,296
212,213
262,210
189,155
142,113
151,105
79,83
71,76
201,290
136,143
206,246
66,215
185,202
106,297
93,87
177,149
135,88
103,115
211,262
118,173
171,151
189,147
155,125
83,276
81,186
68,261
265,157
193,109
124,98
185,204
142,116
110,296
203,280
64,205
224,199
188,165
111,171
77,259
190,181
191,174
119,167
118,17
74,155
111,52
107,162
193,119
204,281
191,175
196,121
138,84
140,58
244,146
265,211
262,161
211,240
267,182
111,33
118,153
112,96
60,242
94,173
64,68
126,172
203,255
78,85
96,132
40,92
217,226
164,172
184,107
250,147
213,242
95,134
225,195
205,239
89,126
244,214
139,162
148,109
132,88
48,89
189,145
129,185
84,266
108,77
256,207
103,159
128,85
138,173
222,242
182,89
186,177
60,224
104,77
123,149
175,149
211,264
222,194
192,276
189,159
212,212
72,262
69,195
175,167
125,44
193,169
162,173
227,198
49,121
259,171
192,182
66,218
155,114
190,124
89,159
76,193
200,229
94,292
109,137
74,216
91,63
254,215
102,38
124,112
138,111
265,185
212,224
191,114
72,155
197,106
232,178
156,139
155,159
248,212
219,246
65,221
78,214
189,175
78,116
76,142
218,199
84,264
182,200
108,47
92,127
64,218
250,177
72,257
262,154
91,128
171,152
85,271
60,172
212,214
157,168
107,31
221,243
72,254
44,91
63,208
166,155
265,180
191,106
190,162
263,155
156,199
187,130
195,96
72,266
238,144
202,108
134,97
190,130
247,200
247,165
211,150
132,125
79,259
155,195
17,84
63,226
112,254
303,156
217,316
235,199
268,185
133,299
85,266
109,36
217,249
136,78
122,172
90,151
87,66
201,266
84,273
189,135
74,257
61,77
270,186
127,43
47,94
51,83
178,162
81,131
61,251
268,209
79,89
116,166
84,125
159,156
120,139
108,46
188,163
192,178
71,180
205,101
150,93
214,218
191,182
269,210
188,171
84,271
206,123
88,184
74,208
204,107
185,97
46,104
108,119
229,195
135,55
182,104
268,192
187,137
99,135
89,85
178,153
121,172
200,286
102,79
67,73
97,118
211,128
76,274
138,93
189,157
181,199
126,174
47,78
98,27
90,167
208,119
194,182
153,173
189,179
191,181
198,89
248,208
207,269
110,176
128,151
126,116
80,131
180,174
77,128
268,188
242,172
185,174
191,278
188,178
187,172
76,159
63,223
102,119
88,126
72,255
173,158
216,258
103,208
185,99
68,193
68,219
92,90
143,132
266,188
181,103
268,187
139,182
201,283
90,130
56,130
70,152
64,223
47,86
131,101
267,190
84,267
190,147
99,38
194,82
188,133
84,276
76,270
113,296
62,147
67,244
130,181
104,206
188,150
185,176
216,251
121,296
247,167
261,211
150,197
80,278
203,278
150,124
262,201
164,152
63,206
68,260
79,82
219,199
200,114
109,162
210,264
189,151
102,167
105,30
77,191
47,109
165,160
268,208
79,113
265,183
112,160
63,212
79,266
261,213
189,180
95,292
270,160
85,128
135,99
132,173
189,174
274,206
268,191
100,102
188,167
225,196
197,268
118,19
153,155
273,205
167,160
126,173
187,148
68,294
91,158
104,293
263,199
191,124
111,167
175,172
205,100
68,246
84,275
128,82
112,45
94,85
177,172
158,139
76,139
70,217
248,165
228,186
197,124
189,133
273,204
94,155
102,292
124,298
121,24
109,174
263,210
209,265
204,253
191,169
195,273
65,256
97,143
222,198
79,98
192,171
101,35
266,207
225,140
86,270
79,274
109,30
175,157
256,212
46,87
88,175
247,168
242,162
172,122
187,155
66,242
199,265
269,195
210,263
75,261
155,139
73,145
96,202
226,186
164,193
226,200
134,92
78,127
77,260
106,99
177,152
102,72
62,252
190,123
82,277
186,197
145,99
185,177
270,196
108,104
79,164
188,168
191,116
249,164
101,124
54,222
266,193
84,274
151,104
177,158
130,157
187,156
73,194
222,199
59,223
121,34
64,220
165,149
77,214
145,159
63,255
224,238
193,113
101,122
66,211
69,61
87,65
64,237
141,83
189,153
144,87
106,14
127,79
264,191
85,269
85,268
221,231
82,172
166,173
106,69
220,232
172,153
204,282
269,193
218,227
59,243
119,204
78,121
99,28
78,84
262,212
78,152
128,200
191,112
112,173
90,64
269,191
179,173
217,199
189,146
127,125
119,34
80,213
206,247
98,53
135,51
156,133
196,151
85,82
202,258
224,234
72,253
149,199
121,146
69,210
76,215
220,309
67,193
119,159
191,173
150,88
178,173
167,147
190,144
223,235
143,76
92,161
125,150
187,157
175,175
79,213
301,154
118,28
70,260
72,217
190,121
235,210
17,90
200,271
135,77
103,30
249,214
200,105
104,110
80,211
260,209
115,121
60,210
73,256
68,178
298,155
212,211
192,282
207,161
191,167
138,102
199,264
228,201
134,125
76,263
223,240
54,223
105,67
53,222
258,203
78,119
116,149
186,196
47,105
149,108
212,161
79,148
185,166
49,96
216,198
187,149
272,207
73,216
248,201
219,135
162,155
271,206
86,72
217,225
174,170
269,190
73,251
211,122
67,200
55,224
213,208
49,89
245,159
161,173
171,171
211,263
189,171
202,96
189,154
215,126
223,232
191,170
175,151
246,214
71,201
200,262
150,142
157,117
266,181
99,71
116,165
214,229
59,224
120,20
212,259
62,247
190,94
71,218
72,81
187,147
80,128
232,199
68,152
187,139
246,197
145,69
257,202
196,270
107,94
45,107
95,88
302,156
45,99
118,141
153,139
83,198
258,199
242,198
76,275
82,200
85,272
127,96
257,197
210,210
224,237
236,214
190,165
77,276
117,199
85,270
182,175
199,195
265,212
206,102
205,191
103,13
94,144
191,206
171,150
57,239
61,209
201,95
184,204
192,92
205,108
106,20
92,158
99,125
158,155
185,134
178,144
109,18
173,151
184,169
144,115
262,197
197,107
160,144
174,111
160,158
138,85
135,300
52,133
166,154
111,154
144,111
114,105
84,185
128,166
136,86
61,249
227,186
114,154
217,200
274,205
80,111
131,297
201,269
96,117
216,226
97,203
264,183
150,86
221,161
264,193
111,146
109,108
205,275
154,303
89,191
117,168
150,95
138,87
1,46
219,129
80,196
63,224
213,256
119,157
192,117
201,285
204,110
82,135
195,290
192,277
258,151
181,92
69,189
82,278
113,18
202,284
190,164
74,144
270,185
103,42
235,148
127,100
126,148
66,253
163,153
78,146
56,124
191,115
93,88
198,265
255,151
265,158
272,206
73,257
245,197
178,154
126,147
130,84
110,117
109,40
252,213
103,173
191,118
104,122
55,223
59,244
148,84
92,143
191,171
115,153
206,249
212,258
230,198
50,87
190,133
87,64
206,270
191,160
253,196
55,232
194,180
74,261
50,70
85,267
231,197
225,191
219,229
201,92
188,191
136,112
247,212
187,150
204,280
67,243
271,208
266,156
187,145
85,74
247,166
170,189
209,267
68,262
174,154
112,203
253,168
74,139
65,214
202,275
190,146
213,217
189,141
143,98
188,179
74,264
246,215
210,262
205,259
48,87
85,80
198,193
190,134
253,167
46,76
299,157
104,45
190,142
198,90
107,28
145,157
178,125
188,139
252,195
184,203
150,171
143,107
170,172
133,137
203,283
265,210
92,91
159,163
130,161
185,205
63,256
153,123
190,181
128,128
205,237
106,29
68,242
243,169
55,113
73,153
86,267
78,191
143,174
206,243
105,211
212,242
94,86
67,220
270,207
78,141
178,174
187,146
70,263
108,31
73,270
201,284
115,162
86,185
105,42
126,76
120,106
176,172
156,161
89,67
204,278
165,158
190,167
230,181
84,269
65,249
212,209
137,130
221,199
179,170
80,92
197,137
86,187
79,127
62,255
83,261
190,113
117,156
192,101
89,135
267,210
200,264
140,57
52,102
201,231
114,86
162,154
153,300
146,95
204,277
192,278
132,124
78,115
85,207
88,125
169,110
44,85
208,247
148,112
106,30
190,127
150,141
95,168
134,144
209,258
169,154
79,186
86,269
305,131
186,165
157,135
99,34
190,122
271,193
73,209
69,262
264,177
96,141
87,145
170,132
192,289
205,238
103,33
69,263
142,68
126,80
146,132
263,193
96,140
127,97
162,146
65,222
302,160
219,228
192,179
144,85
102,77
73,210
268,189
56,75
78,259
213,259
137,119
254,214
79,118
102,100
95,143
156,136
64,89
71,263
214,255
190,128
190,141
197,278
137,173
49,119
45,90
268,190
93,87
100,159
188,126
87,201
141,78
255,211
176,194
235,169
78,274
117,144
110,171
74,262
218,228
222,137
191,176
126,103
79,212
76,195
154,135
183,175
72,254
189,140
206,248
181,198
73,95
139,95
234,197
190,125
251,166
269,189
235,164
196,280
215,201
166,128
269,192
298,139
58,240
109,157
82,82
93,292
69,153
189,152
263,173
205,242
101,105
174,139
217,227
117,158
90,124
153,135
270,188
270,209
128,121
190,170
191,119
133,68
272,205
217,224
63,184
108,40
133,102
191,120
90,65
174,150
85,139
266,197
302,121
76,265
231,196
205,110
204,111
196,269
192,283
265,186
272,204
207,244
187,153
68,220
85,268
101,192
196,272
207,103
235,163
191,182
100,167
74,218
188,130
98,108
220,244
105,122
85,131
206,272
178,121
213,258
191,277
